Order_Date,Customer_ID,Order_ID,Quantity,City,District,Catalog_Number,Hebrew_Description,English_Description,Added_Date,Family_Item_ID,Family_Item_Name,Sales_Price_No_VAT,Sales_Price_With_VAT,Cost_Price,Cost_Import_USD,Cost_Production_USD,Size,Color_ID,Color_Name
12/18/2022,101915,SO22002268,1,Petah Tikva, מרכז,NBRK403-8-40,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,8-10, Morganit Pink","Nautica Bathrobe Kids,Aqua Fibro 450GSM,8-10, Morganit Pink",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,14,0,14,8-10,40,GOLD
12/18/2022,101915,SO22002268,1,Petah Tikva, מרכז,NHBM3502-1-3,שטיח אמבטיה פסים 100% כותנה 50/80 1000גר' נייבי,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,3,CURDS & WHEY
12/18/2022,101916,SO22002269,1,Or Yehuda,תל אביב,NHB1002-18-2,"סט 100% כותנה סטן 220 180 סמ BASIC WHITE""",100% CTS. 220 200x220+180x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,555,649,29,0,0,180/200,2,PAGEANT BLUE
12/18/2022,101916,SO22002269,1,Or Yehuda,תל אביב,NHB1006-18-13,"סט 100% כותנה סטן 220 180 סמ BASIC L. BLUE""",,3/1/2022,220B,סאטן 220 בסיק,555,649,29,29,0,180/200,13,L. PINK
12/18/2022,101916,SO22002269,1,Or Yehuda,תל אביב,NHB5110-18-11,"סט 100% כותנה סטן 220 180 סמ SEA OF LOVE N2""",,3/1/2022,220S,סאטן 220,640,749,27,27,0,180/200,11,GOLD
12/18/2022,101916,SO22002269,1,Or Yehuda,תל אביב,NHB7001-18-5,"סט 100% כותנה סטן 300 180 סמ GRAY  PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING GRA,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,5,Inkwell
12/18/2022,101918,SO22002270,1,Tzur Hadassah,ירושלים,NHBM3500-1-17,שטיח אמבטיה פס 100% כותנה 50/80 1000גר' אפור בהיר,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,17,Peach Pink
12/18/2022,101918,SO22002270,1,Tzur Hadassah,ירושלים,NHBM3501-1-3,שטיח אמבטיה לוגו 100% כותנה 50/80 1000גר' נייבי,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,3,CURDS & WHEY
12/18/2022,101918,SO22002270,1,Tzur Hadassah,ירושלים,NHD1002-15-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 150/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,469,549,17,0,0,150/200,2,PAGEANT BLUE
12/18/2022,101919,SO22002271,1,Elkosh,צפון,NHB3040-16-12,"סדין  100% כותנה ג'רסי 160 סמ פיצ'""",,3/1/2022,ג'רסי,סדיני ג'רסי,170,199,10,0,10,160/200,12,WINTER WHEAT
12/18/2022,101919,SO22002271,1,Elkosh,צפון,NHD1002-15-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 150/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,469,549,17,0,0,150/200,2,PAGEANT BLUE
12/18/2022,101920,SO22002272,1,Ma'aleh Adumim,יישוב,NHB7001-18-5,"סט 100% כותנה סטן 300 180 סמ GRAY  PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING GRA,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,5,Inkwell
12/18/2022,101920,SO22002272,2,Ma'aleh Adumim,יישוב,NHP1007-15-2,כרית לוגו רקום פייפינג זהב כפול 550 גר.,GOLD DOWN PILLOW 50X70CM 550GSM,5/31/2021,כריות,כריות,597,699,31,0,0,50/70,2,PAGEANT BLUE
12/18/2022,101921,SO22002273,2,Ashdod,דרום,NHD1002-15-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 150/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,469,549,17,0,0,150/200,2,PAGEANT BLUE
12/18/2022,101922,SO22002274,1,Safed,צפון,NLW-8050S8,OCEAN S Mix&Match Large Logo men Shirt,"Mix&Match Large Logo men Shirt,,S",11/10/2021,7000,Loungewear,127,149,6,0,6,S,8,Lolipop
12/18/2022,101922,SO22002274,1,Safed,צפון,NLW-8070M3,NAVY M Mix&Match men Pants,"Mix&Match men Pants,,M",11/10/2021,7000,Loungewear,196,229,9,0,9,M,3,CURDS & WHEY
12/18/2022,101923,SO22002275,1,Rishon LeZion, מרכז,NHB1003-12-5,"סט 100% כותנה סטן 220 120 סמ BASIC GRAY""",,3/1/2022,220B,סאטן 220 בסיק,341,399,20,20,0,120/200,5,Inkwell
12/18/2022,101923,SO22002275,1,Rishon LeZion, מרכז,NHB1005-9-19,"סט 100% כותנה סטן 220 90 סמ BASIC L.GRAY""",,3/1/2022,220B,סאטן 220 בסיק,315,369,19,19,0,90/200,19,Red
12/18/2022,101924,SO22002276,1,Herzliya,תל אביב,NHRU401-M-5,חלוק אמבטיה  אפור 100% כותנה אקווה פיברו M,"Bath robe 100% cotton Aqua fibro GREY SIZE M""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,M,5,Inkwell
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NHLW7104L10,MELANGE L WOMENS Mix&Match leggings,",GRAY,L",7/4/2022,7000,Loungewear,127,149,0,7,6,L,10,SAND
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NHLW7104L3,NAVY L WOMENS Mix&Match leggings,",19-383tpx,L",7/4/2022,7000,Loungewear,127,149,0,6,6,L,3,CURDS & WHEY
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NHLW7104L73,misty rose rose L L WOMENS Mix&Match leggings,",15-1512 TCX,L",7/4/2022,7000,Loungewear,127,149,0,6,6,L,73,PEACH MELBA
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NHLW7107L42,sugar swizzle swizzle L L WOMENS LONG sleep set B,",11-0607 TCX,L",7/4/2022,7000,Loungewear,367,429,0,22,20,L,42,Beetle
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NLW-71001XL6,PEACH XL Mix&Match women shirt,"Mix&Match women shirt,,XL",11/10/2021,7000,Loungewear,127,149,5,0,5,XL,6,Cartouch
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NLW-71001XL9,LILAC XL Mix&Match women shirt,"Mix&Match women shirt,,XL",11/10/2021,7000,Loungewear,127,149,5,0,5,XL,9,BLACK
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NLW-71004L6,PEACH L Mix&Match women pants,"Mix&Match women pants,,L",11/10/2021,7000,Loungewear,196,229,9,0,9,L,6,Cartouch
12/19/2022,100366,SO22002286,1,Ashdod,דרום,NLW-71004L9,LILAC L Mix&Match women pants,"Mix&Match women pants,,L",11/10/2021,7000,Loungewear,196,229,9,0,9,L,9,BLACK
12/19/2022,101565,SO22002281,1,Petah Tikva, מרכז,NBRK401-6-20,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,6-8, Navy","Nautica Bathrobe Kids,Aqua Fibro 450GSM,6-8, Navy",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,13,0,13,6-8,20,SILVER
12/19/2022,101565,SO22002281,1,Petah Tikva, מרכז,NBRK403-10-40,"Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12,Morganit Pink","Nautica Bathrobe Kids,Aqua Fibro 450GSM,10-12,Morganit Pink",6/15/2022,חלוקים,חלוקי אמבטיה אקווה פיברו,179,209,15,0,15,10-12,40,GOLD
12/19/2022,101925,SO22002277,1,Kfar Saba, מרכז,NHRU401-XXL-5,חלוק אמבטיה אפור  100% כותנה אקווה פיברו XXL,"Bath robe 100% cotton Aqua fibro  GREY SIZE XX""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XXL,5,Inkwell
12/19/2022,101926,SO22002278,1,Mevasseret Tsion,ירושלים,NHLM8104XL3,navy XL MENS LONG SLEEP SET,",19-383tpx,XL",7/4/2022,7000,Loungewear,273,319,0,16,14,XL,3,CURDS & WHEY
12/19/2022,101926,SO22002278,1,Mevasseret Tsion,ירושלים,NHRU403-XL-3,חלוק אמבטיה  כחול 100% כותנה אקווה פיברו XL,"Bath robe 100% cotton Aqua fibro  BLUE SIZE XL""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XL,3,CURDS & WHEY
12/19/2022,101927,SO22002279,1,Petah Tikva, מרכז,NHB1002-16-2,"סט 100% כותנה סטן 220 160 סמ  BASIC WHITE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,2,PAGEANT BLUE
12/19/2022,101928,SO22002280,1,Petah Tikva, מרכז,NHB7007-1-5,זוג ציפיות סטן 300 אפור,2 PILLOW CASE 100% SATIN 300 GRAY PIPING WHITE,5/31/2021,300S,סאטן 300,170,199,0,0,0,50/70,5,Inkwell
12/19/2022,101928,SO22002280,1,Petah Tikva, מרכז,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
12/19/2022,101929,SO22002282,1,Rishon LeZion, מרכז,NHRU403-XL-3,חלוק אמבטיה  כחול 100% כותנה אקווה פיברו XL,"Bath robe 100% cotton Aqua fibro  BLUE SIZE XL""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XL,3,CURDS & WHEY
12/19/2022,101930,SO22002283,1,Sdérot,דרום,NHLW7104S69,mahogany S WOMENS Mix&Match leggings,",18-1425 TCX,S",7/4/2022,7000,Loungewear,127,149,0,6,6,S,69,Chanterelle
12/19/2022,101930,SO22002283,1,Sdérot,דרום,NHLW7104S73,misty rose rose S S WOMENS Mix&Match leggings,",15-1512 TCX,S",7/4/2022,7000,Loungewear,127,149,0,6,6,S,73,PEACH MELBA
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NHB1002-16-2,"סט 100% כותנה סטן 220 160 סמ  BASIC WHITE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,2,PAGEANT BLUE
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NHLW7103M1,BLACK M WOMENS Mix&Match bralette,",BLACK,M",7/4/2022,7000,Loungewear,102,119,0,5,4,M,1,MELANGE
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NHLW7103M69,mahogany M WOMENS Mix&Match bralette,",18-1425 TCX,M",7/4/2022,7000,Loungewear,102,119,0,5,4,M,69,Chanterelle
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NHLW7104M1,BLACK M WOMENS Mix&Match leggings,",BLACK,M",7/4/2022,7000,Loungewear,127,149,0,6,6,M,1,MELANGE
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NHLW7104M69,mahogany M WOMENS Mix&Match leggings,",18-1425 TCX,M",7/4/2022,7000,Loungewear,127,149,0,6,6,M,69,Chanterelle
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NLW-7070M3,NAVY M Piping Classic button women set,"Piping Classic button women set,,M",11/10/2021,7000,Loungewear,256,299,12,0,0,M,3,CURDS & WHEY
12/19/2022,101931,SO22002284,1,Ganei Tikva, מרכז,NLW-8090L2,WHITE L Sunny day shirt&shorts men set,"Sunny day shirt&shorts men set,,L",11/25/2021,7000,Loungewear,196,229,9,0,0,L,2,PAGEANT BLUE
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7101S1,black S WOMENS Mix&Match henly shirt,",BLACK,S",7/4/2022,7000,Loungewear,170,199,0,8,7,S,1,MELANGE
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7104M73,misty rose rose M M WOMENS Mix&Match leggings,",15-1512 TCX,M",7/4/2022,7000,Loungewear,127,149,0,6,6,M,73,PEACH MELBA
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7104S1,BLACK S WOMENS Mix&Match leggings,",BLACK,S",7/4/2022,7000,Loungewear,127,149,0,6,6,S,1,MELANGE
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7104S3,NAVY S WOMENS Mix&Match leggings,",19-383tpx,S",7/4/2022,7000,Loungewear,127,149,0,6,6,S,3,CURDS & WHEY
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7105S1,BLACK S WOMENS Mix&Match cami,",BLACK,S",7/4/2022,7000,Loungewear,110,129,0,4,3,S,1,MELANGE
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7105S3,NAVY S WOMENS Mix&Match cami,",19-383tpx,S",7/4/2022,7000,Loungewear,110,129,0,4,3,S,3,CURDS & WHEY
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NHLW7105S73,misty rose rose S S WOMENS Mix&Match cami,",15-1512 TCX,S",7/4/2022,7000,Loungewear,110,129,0,4,3,S,73,PEACH MELBA
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-7070S3,NAVY S Piping Classic button women set,"Piping Classic button women set,,S",11/10/2021,7000,Loungewear,256,299,12,0,0,S,3,CURDS & WHEY
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-7090S3,NAVY S Summer breeze shirt&shorts women set,"Summer breeze shirt&shorts women set,,S",11/11/2021,7000,Loungewear,170,199,7,0,0,S,3,CURDS & WHEY
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-71002S6,PEACH S Mix&Match women tank,"Mix&Match women tank,,S",11/10/2021,7000,Loungewear,102,119,5,0,5,S,6,Cartouch
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-71002S8,OCEAN S Mix&Match women tank,"Mix&Match women tank,,S",11/10/2021,7000,Loungewear,102,119,5,0,5,S,8,Lolipop
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-71003S6,-PEACH-S-Mix&Match women shorts,-PEACH-S-Mix&Match women shorts,10/27/2021,7000,Loungewear,110,129,5,0,5,S,6,Cartouch
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-71003S8,-OCEAN-S-Mix&Match women shorts,,10/27/2021,7000,Loungewear,110,129,5,0,5,S,8,Lolipop
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-71004S6,PEACH S Mix&Match women pants,"Mix&Match women pants,,S",11/10/2021,7000,Loungewear,196,229,9,0,9,S,6,Cartouch
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-8070M3,NAVY M Mix&Match men Pants,"Mix&Match men Pants,,M",11/10/2021,7000,Loungewear,196,229,9,0,9,M,3,CURDS & WHEY
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-8090M2,WHITE M Sunny day shirt&shorts men set,"Sunny day shirt&shorts men set,,M",11/25/2021,7000,Loungewear,196,229,9,0,0,M,2,PAGEANT BLUE
12/19/2022,101933,SO22002287,1,Herzliya,תל אביב,NLW-8090M3,NAVY M Sunny day shirt&shorts men set,"Sunny day shirt&shorts men set,,M",11/10/2021,7000,Loungewear,196,229,9,0,0,M,3,CURDS & WHEY
12/19/2022,101934,SO22002288,1,Kiryat Ono,תל אביב,NHLW7101XL1,black XL WOMENS Mix&Match henly shirt,",BLACK,XL",7/4/2022,7000,Loungewear,170,199,0,8,7,XL,1,MELANGE
12/19/2022,101934,SO22002288,1,Kiryat Ono,תל אביב,NLW-8040XL3,NAVY XL Mix&Match Small Logo with Pocket men Shirt,",,XL",11/11/2021,7000,Loungewear,127,149,6,0,6,XL,3,CURDS & WHEY
12/19/2022,101934,SO22002288,1,Kiryat Ono,תל אביב,NLW-8070XL3,NAVY XL Mix&Match men Pants,"Mix&Match men Pants,,XL",11/10/2021,7000,Loungewear,196,229,9,0,9,XL,3,CURDS & WHEY
12/20/2022,100219,SO22002291,2,Ramla, מרכז,NHB7001-16-5,"סט 100% כותנה סטן 300 160 סמ  GRAY PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING GRAY,5/31/2021,300S,סאטן 300,811,949,0,0,0,160/200,5,Inkwell
12/20/2022,100219,SO22002291,2,Beit Dagan, מרכז,NHB7001-16-5,"סט 100% כותנה סטן 300 160 סמ  GRAY PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING GRAY,5/31/2021,300S,סאטן 300,811,949,0,0,0,160/200,5,Inkwell
12/20/2022,101818,SO22002290,1,Tel Aviv-Jaffa,תל אביב,NHRU403-M-3,חלוק אמבטיה כחול 100% כותנה אקווה פיברו M,"Bath robe 100% cotton Aqua fibro  BLUE SIZE M""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,M,3,CURDS & WHEY
12/20/2022,101936,SO22002289,1,Tel Aviv-Jaffa,תל אביב,NHRU402-L-2,חלוק אמבטיה לבן 100% כותנה אקווה פיברו L,"Bath robe 100% cotton Aqua fibro  WHITE SIZE L""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,L,2,PAGEANT BLUE
12/21/2022,101937,SO22002292,1,Rehovot, מרכז,NHRU401-L-5,חלוק אמבטיה אפור  100% כותנה אקווה פיברו L,"Bath robe 100% cotton Aqua fibro  GREY SIZE L""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,L,5,Inkwell
12/21/2022,101938,SO22002293,1,Even-Yéhouda, מרכז,NHB5225-12-3,"סט 100% כותנה סטן 220 120 סמ MIDNIGHT OCEAN""",100% CTS. 220 200x220+120x200+2x50x70 MIDNIGHT,5/31/2021,220S,סאטן 220,427,499,0,0,0,120/200,3,CURDS & WHEY
12/21/2022,101938,SO22002293,1,Even-Yéhouda, מרכז,NHB5330-9-42,"סט 100% כותנה פרקל 200 90 סמ MYSTERY SHIP""",100% CTP. 200 200x220+90x200+2x50x70 MYSTERY,5/31/2021,200PERCA,פרקל 200,401,469,17,0,0,90/200,42,Beetle
12/21/2022,101938,SO22002293,1,Even-Yéhouda, מרכז,NHBM3502-1-5,שטיח אמבטיה פסים 100% כותנה 50/80 1000גר' אפור כהה,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,5,Inkwell
12/21/2022,101939,SO22002294,1,Giv'at Shmuel, מרכז,NHRU401-XXL-5,חלוק אמבטיה אפור  100% כותנה אקווה פיברו XXL,"Bath robe 100% cotton Aqua fibro  GREY SIZE XX""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XXL,5,Inkwell
12/21/2022,101940,SO22002295,1,Petah Tikva, מרכז,NLW-7090XL2,WHITE XL Summer breeze shirt&shorts women set,"Summer breeze shirt&shorts women set,,XL",11/11/2021,7000,Loungewear,170,199,7,0,0,XL,2,PAGEANT BLUE
12/22/2022,101941,SO22002296,1,Gesher HaZiv,צפון,NHB5195-12-25,"סט 100% כותנה סטן 220 120 סמ LOST AT SEA""",100% CTS. 220 200x220+120x200+2x50x70 LOST AT SE,5/31/2021,220S,סאטן 220,427,499,21,0,0,120/200,25,Sunburn
12/22/2022,101941,SO22002296,1,Gesher HaZiv,צפון,NHLW7101M1,black M WOMENS Mix&Match henly shirt,",BLACK,M",7/4/2022,7000,Loungewear,170,199,0,8,7,M,1,MELANGE
12/22/2022,101941,SO22002296,1,Gesher HaZiv,צפון,NHLW7104M1,BLACK M WOMENS Mix&Match leggings,",BLACK,M",7/4/2022,7000,Loungewear,127,149,0,6,6,M,1,MELANGE
12/22/2022,101941,SO22002296,1,Gesher HaZiv,צפון,NHLW7109M3,NAVY M WOMENS LONG PANTS,",19-383tpx,M",7/4/2022,7000,Loungewear,162,189,0,9,8,M,3,CURDS & WHEY
12/22/2022,101941,SO22002296,3,Gesher HaZiv,צפון,NHLW7109S1,BLACK S WOMENS LONG PANTS,",BLACK,S",7/4/2022,7000,Loungewear,162,189,0,9,8,S,1,MELANGE
12/22/2022,101941,SO22002296,1,Gesher HaZiv,צפון,NHLW7110M3,NAVY M WOMENS LONG SLEEVE SHIRT,",19-383tpx,M",7/4/2022,7000,Loungewear,127,149,0,7,6,M,3,CURDS & WHEY
12/22/2022,101941,SO22002296,2,Gesher HaZiv,צפון,NHLW7110S1,BLACK S WOMENS LONG SLEEVE SHIRT,",BLACK,S",7/4/2022,7000,Loungewear,127,149,0,7,6,S,1,MELANGE
12/22/2022,101942,SO22002297,1,Kfar Saba, מרכז,NHRU401-S-5,חלוק אמבטיה אפור 100% כותנה אקווה פיברו S,"Bath robe 100% cotton Aqua fibro  GREY SIZE S""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,S,5,Inkwell
12/22/2022,101942,SO22002297,1,Kfar Saba, מרכז,NHRU403-S-3,חלוק אמבטיה כחול  100% כותנה אקווה פיברו S,"Bath robe 100% cotton Aqua fibro  Blue  SIZE S""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,S,3,CURDS & WHEY
12/22/2022,101943,SO22002299,1,Modiin-Maccabim-Reout, מרכז,NHB5299-18-6,"סט 100% כותנה סטן 220 180 סמ RHOMBUS SANDS N1""",,3/1/2022,220S,סאטן 220,640,749,0,0,30,180/200,6,Cartouch
12/22/2022,101944,SO22002300,1,Modiin-Maccabim-Reout, מרכז,NHB5160-16-3,"סט 100% כותנה סטן 220 160 סמ DRIFTING AWAY""",100% CTS.220 200x220+160x200+2x50x70 DRIFTING AW,5/31/2021,220S,סאטן 220,597,699,29,0,0,160/200,3,CURDS & WHEY
12/22/2022,101945,SO22002301,1,Modiin-Maccabim-Reout, מרכז,NHBM3501-1-2,שטיח אמבטיה לוגו 100% כותנה 50/80 1000גר' לבן,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,2,PAGEANT BLUE
12/22/2022,101945,SO22002301,1,Modiin-Maccabim-Reout, מרכז,NHBM3501-1-3,שטיח אמבטיה לוגו 100% כותנה 50/80 1000גר' נייבי,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,3,CURDS & WHEY
12/22/2022,101945,SO22002301,1,Modiin-Maccabim-Reout, מרכז,NHT3003-9-30,מגבת פסים 50X90 קפה 600 גר',STRIPE TOWEL 50X90 COFFEE 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,30,TURTLEDOVE
12/22/2022,101945,SO22002301,1,Modiin-Maccabim-Reout, מרכז,NHT3004-9-36,מגבת פסים 50X90 סנד אדום  600 גר',STRIPE TOWEL 50X90 RED 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,36,Samba
12/22/2022,101945,SO22002301,1,Modiin-Maccabim-Reout, מרכז,NHT3005-9-27,מגבת פסים 50X90 ירוק  600 גר',STRIPE TOWEL 50X90 GREEN 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,27,Navy
12/22/2022,101946,SO22002302,1,Modiin-Maccabim-Reout, מרכז,NHB5330-16-42,"סט 100% כותנה פרקל 200 160 סמ MYSTERY SHIP""",100% CTS.  200 200x220+160x200+2x50x70 MYSTERY,5/30/2021,200PERCA,פרקל 200,597,699,23,80,0,160/200,42,Beetle
12/25/2022,101947,SO22002303,1,Giv'at Shmuel, מרכז,NHB1001-18-3,"סט 100% כותנה סטן 220 180 סמ BASIC BLUE""",100% CTS. 220 200x220+180x200+2x50x70 BASIC BLUE,5/31/2021,220B,סאטן 220 בסיק,555,649,30,0,0,180/200,3,CURDS & WHEY
12/25/2022,101948,SO22002304,1,Kfar Saba, מרכז,NHLW7103L69,mahogany L WOMENS Mix&Match bralette,",18-1425 TCX,L",7/4/2022,7000,Loungewear,102,119,0,5,4,L,69,Chanterelle
12/25/2022,101948,SO22002304,1,Kfar Saba, מרכז,NHLW7104M69,mahogany M WOMENS Mix&Match leggings,",18-1425 TCX,M",7/4/2022,7000,Loungewear,127,149,0,6,6,M,69,Chanterelle
12/25/2022,101949,SO22002305,1,Neve Yarak, מרכז,NHB3010-1-8,זוג ציפיות 70*50 100% כותנה ג'רסי טורקיז,,3/1/2022,ג'רסי,סדיני ג'רסי,102,119,6,0,6,50/70,8,Lolipop
12/25/2022,101949,SO22002305,1,Neve Yarak, מרכז,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
12/25/2022,101949,SO22002305,1,Neve Yarak, מרכז,NHP1005-1-2,כרית ויסקו ג'ל קירור לוגו רקום כיסוי 100% במבוק 950 גר',VISCO PILLOW WITH GEL 60X40+12CM BAMBOO FABRIC 9,5/31/2021,כריות,כריות,427,499,11,0,0,40/60,2,PAGEANT BLUE
12/25/2022,101950,SO22002306,1,Beer-Sheva,דרום,NLW-7020S2,WHITE S Floral Joy women loungewear set,"Floral Joy women loungewear set,,S",11/9/2021,7000,Loungewear,170,199,8,0,0,S,2,PAGEANT BLUE
12/25/2022,101951,SO22002307,1,Nof HaGalil,צפון,NLW-7070XL3,NAVY XL Piping Classic button women set,"Piping Classic button women set,,XL",11/10/2021,7000,Loungewear,256,299,12,0,0,XL,3,CURDS & WHEY
12/25/2022,101952,SO22002308,1,Nof HaGalil,צפון,NHB5299-16-6,"סט 100% כותנה סטן 220 160 סמ RHOMBUS SANDS N1""",,3/1/2022,220S,סאטן 220,597,699,8,0,25,160/200,6,Cartouch
12/25/2022,101953,SO22002309,1,Tel Aviv-Jaffa,תל אביב,NHB7003-22-29,"סט 100% פשתן 220/200 סמ  קפה""",,3/1/2022,פשתן,100% פשתן,982,1149,68,68,0,220/200,29,NEBULAS BLUE
12/25/2022,101953,SO22002309,1,Tel Aviv-Jaffa,תל אביב,NHT3007-15-11,מגבת גוף סנד  100% כותנה 600 גר' 90/150,Body towel 100% cotton Aqua Fibro 600 gsm 90x150,5/31/2021,מגבות,מגבות אקווה פיברו,196,229,10,0,0,90/150,11,GOLD
12/25/2022,101954,SO22002310,1,Tel Aviv-Jaffa,תל אביב,NHB7001-22-32,"סט 100% פשתן 220/200 סמ נייבי""",,3/1/2022,פשתן,100% פשתן,982,1149,68,68,0,220/200,32,Folkstone Gray
12/26/2022,101949,SO22002313,1,Neve Yarak, מרכז,NHBM3500-1-5,שטיח אמבטיה פס 100% כותנה 50/80 1000 גר' אפור כהה,,3/1/2022,אמבטיה,שטיחוני אמבטיה,85,99,4,4,0,50/80,5,Inkwell
12/26/2022,101949,SO22002313,1,Neve Yarak, מרכז,NHKT1001-1-17,"מארז 2 מגבות מטבח אפור/נייבי 60/40 סמ""",,3/1/2022,מטבח,מגבות מטבח,59,69,3,3,0,60/40,17,Peach Pink
12/26/2022,101949,SO22002313,1,Neve Yarak, מרכז,NHT4S1008-1-24,סט 2+2 פרימיום 100% כותנה אפור כהה ותכלת 550 גר',Towel set 2+2 100% cotton Premium 550 gsm delphi,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,24,Peach Dust
